speed,gps_speed,acceleration,yaw_rate,distance_to_vehicle,braking_force,steering_angle,acceleration_var,steering_smoothness,speed_fluctuation,braking_before_event,event_type
0.3938137783380129,0.41417967878798795,0.1245280196052364,-0.26257824910650934,0.47573212661365694,0.27393628674762344,-1.6448685847524527,0.7554568170924276,0.7105542865285357,0.23336104454451667,0.48493713644400205,Emergency Braking
0.5599800942695534,0.5559401883189374,0.4091262582447603,-0.1970822660319605,0.8672211776667254,0.1863747423991885,1.4310234730442377,0.13815770253672707,0.5350716689083211,0.772950101226204,0.056018424580536616,Lane Departure
0.722474767874677,0.6898538436372905,0.47417139651395335,-0.5254784188480912,0.31272263311678666,0.6009191180669724,0.19531329450371698,0.5090377344290503,0.4438025833064555,0.7387066694166062,0.10539212781670028,Tailgating Risk
0.5518903696473975,0.5922790510970037,0.9209934474332748,-1.6214625517676031,0.4235509202736176,0.9960904260401903,1.0357393021625212,0.6372122127926116,0.7652488519024078,0.5641217855268851,0.9158094406138854,Tailgating Risk
0.9278135062792079,0.9151781887031809,0.8890269900841697,-0.6172363620466097,0.22219282404805762,0.22709971724176492,1.637345498591728,0.48384608618881,0.6253860506100669,0.5353833937071198,0.23388268475850515,Harsh Acceleration
0.7275993778667182,0.6979191865098138,0.3455843693419417,0.4087797048969625,0.921595441580404,0.5952203967791038,-1.2363873783181083,0.41200828105133613,0.6085633594159002,0.597814220739698,0.31563659939161554,Emergency Braking
0.88494808256999,0.8513744388972855,0.24831132132695227,-0.4350962823399649,0.428742541243759,0.9797331629556717,-1.3145207376801729,0.6323169096762592,0.46605482662932146,0.4942432798464412,0.5729024145111732,Lane Departure
0.3089286012021135,0.35496326944236084,0.7976502628541348,0.8428365681436687,0.6059830290129583,0.14715374467900402,-0.9490926863927331,0.6812121652780065,0.2039529616111468,0.14640208652093767,0.7298749724698252,Emergency Braking
0.5246815037726981,0.5157513434190129,0.44041924629716395,-1.283489086772255,0.8414968868516757,0.5313631582446093,-0.39041197072714967,0.7948255653951849,0.5402070516331484,0.5451817647596866,0.6087804637498128,Emergency Braking
0.39873827379541626,0.39223539563923554,0.5105103226457103,1.2313027661951292,0.23520013600036094,0.9724283362724893,-1.6785454291566235,0.23935087217446258,0.44145360065815714,0.38926247150298815,0.0832303413935828,Lane Departure
0.6035676852814493,0.6018185287936919,0.07520720172911077,0.8000691123858377,0.30847262735245334,0.3172205037189271,-0.1012060429438875,0.4270304941928752,0.5320954303330097,0.6629223227625917,0.2321037954710686,Lane Departure
0.9175796669152885,0.870010787005018,0.9599467690263466,1.2744449044633386,0.05939686000477014,0.7094557683487515,1.5277345016509067,0.9451693243116221,0.48219537161242304,0.5063368050356691,0.2878537394900603,Tailgating Risk
0.8294186180386545,0.7978720664858308,0.744529797967985,-1.3767109465144767,0.37641934646268854,0.3826914776288126,0.36429504202706586,0.31933836223318757,0.4755311699878691,0.6973764390087017,0.9343875833342812,Emergency Braking
0.052811304320787955,0.08984508012038661,0.26452383816763475,-0.8773077394614531,0.957220711084054,0.8452300987666366,-0.7595147250862531,0.5181105885369073,0.32790425812717383,0.04627916823119216,0.4186866303355435,Emergency Braking
0.6894131693687118,0.677007209311731,0.0682614755275599,0.04328987133091536,0.732600069844065,0.09166292267286778,1.0398463355282377,0.4681289129641302,0.711638891590167,0.5752232769971852,0.3067847503347787,Emergency Braking
0.7018788987848652,0.6882624715871282,0.1527355443935201,-0.6523740840124964,0.7934035296485256,0.7915800671879962,-1.5523213875439712,0.7425683400446692,0.4863796436945597,0.3890734152839961,0.2092845591098742,Tailgating Risk
0.7929447421055185,0.7987299083369455,0.8120764508207254,-0.053359468829117865,0.8427901751890505,0.49929969433720284,0.5970340244998663,0.3400073868781609,0.38280468238333665,0.5837704576956777,0.7813479803135089,Lane Departure
0.1222011702596808,0.1888052130948748,0.3506956576718008,0.5726308257465557,0.2195345656658934,0.18178203952706729,0.8238775752962155,0.46256470971902097,0.764916495695005,0.49684898239958236,0.5035654940585669,Lane Departure
0.8966632499651594,0.8530121196713842,0.5663911588067478,1.7534033796256348,0.11551903013933422,0.3087833120858037,-1.6773849415381157,0.7284730634423171,0.32390754843007985,0.8065126960964601,0.46251310794350536,Harsh Acceleration
0.8589669073085813,0.8630745099963186,0.721042674506603,1.4726725184379033,0.13339646015500095,0.10603175300047132,0.5643496886410109,0.5099602538391207,0.45160171023542517,0.6150987904106535,0.49567826236749757,Tailgating Risk
0.03819938826237357,0.1094406233974598,0.9030732075164974,-0.5499483196769835,0.7893804502175854,0.6077007246231712,0.15245316650387633,0.7894767854009624,0.7088113989552569,0.5056356963451297,0.919778844585645,Emergency Braking
0.25693243861611414,0.2722807073700914,0.913036053492509,-1.085303879820861,0.7757407022833601,0.9857850390190521,-0.43449447699929516,0.4023484439317112,0.5305159603314039,0.6280300154450004,0.15614673180670344,Harsh Acceleration
0.48860693380510334,0.4861143533881402,0.5071431529809705,0.8610832270819546,0.5479103623783175,0.8593896531675038,0.4374394439651621,0.527130813303826,0.31103934371289155,0.6684482880995523,0.10511183721106544,Emergency Braking
0.11508702836923579,0.1312568811722904,0.4464807708060005,1.4634610405751354,0.03234785783504991,0.6381392072200691,0.1559535127702479,0.5517931134563401,0.3974364271775757,0.45831306438467345,0.31368787238445583,Emergency Braking
0.6307225981228181,0.5979032912531241,0.4324646430349858,-0.519884788381357,0.7240789933680871,0.5212264837483815,1.4245665078283758,0.5120213204704714,0.8364870016811012,0.7905740599657338,0.843662316680563,Emergency Braking
0.34402340611941706,0.3443999429678925,0.2510424634732309,1.4604794927171825,0.7261066139999536,0.10256942297215152,0.05627641798528586,0.31176778127019167,0.5846096423252335,0.2303533175310118,0.10578169347020416,Emergency Braking
0.3509843068650538,0.3407234192071142,0.3787844790423509,-0.29483934829954345,0.10946584780740375,0.19168237024865567,-0.5095070205762867,0.6719508174235536,0.5442891105334622,0.5889510400900041,0.4063583523843982,Harsh Acceleration
0.12342435214478542,0.1514740670217074,0.6231625423736641,0.8238728894445498,0.9568853732114577,0.38716914536222335,-1.1946514103473065,0.09649433864710383,0.39461425546721995,0.14205375347696497,0.05027964522566354,Emergency Braking
0.8713179738129371,0.8729595609569414,0.613734612172192,-0.007122117381598937,0.35661510253061296,0.8177578271168338,-1.4293322045582768,0.44921585697181066,0.3076422478569776,0.6340721827591143,0.1881129365757761,Lane Departure
0.22878118820400062,0.2687697688183203,0.15127852580655377,1.453881191220519,0.5967891179994751,0.06012701132896207,1.4711721472931718,0.7501391924772335,0.38860953241787216,0.17483726503533198,0.5955182566171324,Harsh Acceleration
0.019238181408267996,0.03664420700146037,0.4660868982220397,0.8089827424249869,0.07132429520546939,0.34533096559486404,-0.25252147711533246,0.3778654231670565,0.31165762887854465,0.2258810380950993,0.3087334938027462,Lane Departure
0.6790086501842021,0.6609355383380238,0.7907206285855035,0.1264069811142092,0.3832629750841207,0.5110938566189457,-0.6969627543958645,0.4423743209673173,0.6230125448492535,0.49294409103028314,0.5556958625966165,Emergency Braking
0.05973473849257016,0.1124181954659586,0.2083985058991395,-1.6040016701243731,0.4141501758413296,0.1254124842424592,-1.545668689243935,0.21564767421883882,0.35937696564351607,0.5263023125873634,0.8890506666133426,Lane Departure
0.6089591367846455,0.5981884150723216,0.1370082892529581,1.6084704783869046,0.7492227596125653,0.9050044196735746,-0.16529334989345174,0.5679511288729162,0.15963013966204542,0.48042728601406676,0.3136656130449396,Lane Departure
0.42400609383443577,0.4184686906500659,0.44115605550445103,-1.1111073913400904,0.8107121803147949,0.7818548893374068,-1.620613604305462,0.4458035445265788,0.3614981021645351,0.6319940608967762,0.09682101692512074,Harsh Acceleration
0.053600256519947986,0.08737831300413096,0.3268763410329011,0.14221128712582423,0.17497781275354618,0.5908070013527559,-0.6715522926538775,0.6557187274499264,0.5943997515421677,0.04303455648318261,0.9932075112432968,Lane Departure
0.6065115137757638,0.6074230026291512,0.5811577636475063,-1.4219257017984237,0.9789127537030884,0.03216553793014955,-0.5868973368217957,0.6920564673111097,0.7648091298594022,0.5372346557170077,0.7592102599528102,Harsh Acceleration
0.5932802256553185,0.5875388729274962,0.9971297028331825,-1.3864190927616127,0.30172454644736835,0.11043878197241014,1.2007666414816438,0.5647479141340991,0.583936766316731,0.348357656140113,0.6544045572004642,Lane Departure
0.7276696064357178,0.7051256233577563,0.9469445154426877,-1.453602081027507,0.3730672675295905,0.5565090317871042,1.4539937161966072,0.4585909305784329,0.4820272877199205,0.7076209840091939,0.12495497706010843,Harsh Acceleration
0.3483125682533158,0.34789742303560395,0.6564305604945625,0.38405982850913994,0.4128961858619058,0.2616723039166241,-0.13157741846070822,0.08547293958310212,0.40012164220412416,0.339823734005845,0.3101717566822125,Harsh Acceleration
0.9745593119484517,0.9684391872008469,0.7429277666633309,1.1729004161999284,0.19402186525975373,0.569679043153461,-1.4348033417220045,0.6431507447624345,0.021116831525141266,0.540238328030442,0.5547664258915125,Lane Departure
0.27614852450089344,0.2812786215927628,0.8848387000527176,0.24699125205908062,0.7197122778374475,0.2308800554326784,0.9723639789361805,0.6537220311756313,0.7505196898165544,0.3839098513081975,0.4182539166387547,Lane Departure
0.0470752002184997,0.0647275520154833,0.7663679956471361,-1.5848370032176868,0.7733512793917496,0.17901259184601254,0.9837572265193325,0.5764808510312721,0.5915298945781695,0.030933498920803493,0.5761134987618949,Harsh Acceleration
0.6558376602193186,0.6269760942363489,0.3084111102219121,-0.3099210237287963,0.32926068761027805,0.04089750682843221,-1.332181859742372,0.13389618560054603,0.35512424734101133,0.6785365400366163,0.7329923849404809,Emergency Braking
0.9412949944888229,0.9002057232771281,0.8505669868167727,1.3264557724986947,0.5914965856938335,0.23909154259669493,0.508381632640698,0.5953879497879041,0.656700279318823,0.5205061655560413,0.3065170657370587,Harsh Acceleration
0.15851226576172806,0.20165121468341146,0.9369913980359409,0.7183628780841141,0.20125701091796905,0.29143949357210197,-0.4405173084634797,0.38742822358739815,0.6484596533614326,0.38896608265009164,0.8653844354088321,Emergency Braking
0.33196951331239233,0.28590506127549403,0.9225305084661729,0.8307948173137373,0.3659511671690983,0.5285086870414328,-0.768189451026796,0.8337049046408131,0.6867593349823179,0.4134084185265038,0.6271766564739357,Emergency Braking
0.7339535547796607,0.7097249026844579,0.0010203404507381775,-0.12424136072987524,0.31334832385519246,0.5002981406241137,0.9638964802143198,0.6558155399899612,0.6513992687600129,0.3827582359493067,0.665462966062334,Harsh Acceleration
0.8226157024486556,0.8172707651345159,0.6211134861980926,-0.5763337364821549,0.0772192940193104,0.5425732752145455,-0.7050589913503357,0.8078738411363551,0.5049043556128431,0.6785810737490189,0.846257273433832,Lane Departure
0.48298644590847195,0.4508549747620229,0.5555575861992711,-0.9147770402528878,0.7270516493061614,0.5181804572060439,0.8533478611154899,0.5032305763483182,0.416992612842183,0.6878772894761532,0.9458169015565384,Emergency Braking
0.6481697955023308,0.6088673522136578,0.6325579530254799,-0.9145905948919821,0.18370569926221453,0.3117866613649158,0.1721461686700138,0.5844307112930062,0.47620704358129307,0.3531593836662356,0.6171346317568083,Lane Departure
0.9215631150014738,0.9016312262659794,0.9467979796563903,0.3409383034941808,0.53427983352918,0.2607021342334285,-1.5108050588063773,0.2642620213855308,0.3180644422646065,0.8925215941594151,0.09409269459947384,Emergency Braking
0.2598010726555786,0.27929053721462843,0.4326067439549368,-0.5770616423775325,0.9314028135567274,0.8501484325118775,0.6678247303850807,0.4616959020953981,0.6789613335227009,0.2094120151781037,0.616526157058557,Lane Departure
0.09488276057670825,0.09341740872234727,0.6322626388120356,0.9241223261880298,0.7647704986549508,0.04891514693517,-1.103097550882421,0.26322839026104283,0.11474236548788086,0.5418202893153922,0.30854499920465583,Tailgating Risk
0.09197856632920198,0.15067209813151689,0.2640315662299228,1.524616228526206,0.8205144086775932,0.5024264471736464,-0.43437712834778286,0.7946312495329723,0.6157559640514263,0.07341671507724185,0.30848839524013427,Tailgating Risk
0.44675998963962826,0.45862331499126147,0.8817399438493498,-1.4843528167817635,0.551150893473674,0.6639754924574338,-0.1961926421166392,0.31679847762832414,0.6864933651043899,0.642624285455436,0.9288439739598934,Lane Departure
0.9178825469811405,0.8685386367195782,0.17082738197165065,0.7125169357445789,0.5244389896361497,0.5435914077765359,1.4719425022066972,0.6246245279483621,0.7527999219857652,0.9740501991348929,0.8598418859001209,Emergency Braking
0.11691525326222807,0.14156679349958884,0.5047274258319332,0.6363147151792246,0.6768517246381983,0.6887146893798425,-0.41277830895875184,0.6287287166708978,0.17534989634581494,0.1739524096475566,0.13017816055533107,Lane Departure
0.2420443482900536,0.2302583315895878,0.02549010879115965,0.9068481753902896,0.2637275861927708,0.4481556860542131,-0.5655334668909077,0.8067860019412456,0.47432608390207237,0.21291354538145052,0.8198373280434897,Emergency Braking
0.721809704187202,0.6991156311241145,0.5196018382232529,0.8158486208612113,0.6423616214568687,0.09842440138409674,0.5656848809939065,0.2028580265533471,0.4779250264431549,0.727780467592955,0.3388205221774718,Harsh Acceleration
0.07777973213567796,0.11266779367710805,0.49107022221390223,-1.6721826108637217,0.9538239691010415,0.5615714252662112,-1.298419693611889,0.4200734311628802,0.5897620231045918,0.23648880004107897,0.22842352383155856,Lane Departure
0.2890509522857808,0.288852047397227,0.3332120453071303,1.2431244304592317,0.9897432260541172,0.5355391177721307,1.4752251648496515,0.4505955278467696,0.4079962224469788,0.4360544123989004,0.7632698594336288,Lane Departure
0.6002488377293322,0.5711670617360212,0.7091705168132776,0.07525692597809035,0.6998827853599565,0.5567717508497994,-1.4136885641221102,0.31701592977051296,0.5329737963521277,0.5512151969637581,0.2731140132383754,Lane Departure
0.7589108697046301,0.7310031791571485,0.2717087683748275,0.7151478066407821,0.49554852290785334,0.8748036192630039,-1.3314599464653791,0.6099114678612185,0.39433882778399026,0.3825801430289101,0.298328421292563,Emergency Braking
0.31359253145516874,0.3043280541848256,0.39933115392416574,-0.5855478471254998,0.5462439129720346,0.5173762258832679,1.153863638040386,0.8854703902475827,0.7238163061567131,0.6025046478037218,0.8144379076677124,Emergency Braking
0.5887581859698267,0.556341722262333,0.14351510419048674,1.1975590489591175,0.3124255747631967,0.76724979558388,1.2319140369628923,0.5129911191393997,0.6971173338550352,0.6058922321028367,0.43185204890314005,Emergency Braking
0.8049675473442788,0.7919210879358336,0.41349502945028793,-0.7171537887494548,0.8803820847267848,0.1729544615344911,-1.0217809919113263,0.37354293169040786,0.3484118414708277,0.9034173954559013,0.4721464232010297,Lane Departure
0.5670777819723309,0.5608359161646488,0.5473459070064672,-0.48007040237917276,0.5652781883776861,0.2362229487964619,-0.460312750441379,0.47714547351443237,0.6449408313814734,0.42652169088029557,0.8997771055125489,Lane Departure
0.4894058669269109,0.5003146781245797,0.5856231532622505,0.8765714359129609,0.8172789144073664,0.7267862939538788,0.7117262033334578,0.263973612134772,0.43559091915650033,0.49591243139634267,0.35938296394501285,Harsh Acceleration
0.16312704801182587,0.20152316247973157,0.8984271171781512,-0.7142868098951024,0.9060129971203037,0.08143622881300096,-1.213343117978538,0.5123260554600931,0.5388073663641554,0.1636138969603157,0.38419619233966923,Harsh Acceleration
0.5982763961377362,0.5754861848611206,0.02370340080472072,-1.1281601296138404,0.28140171855730733,0.5493866728640295,0.9702704869029605,0.6445714744466949,0.5051553912628305,0.48886884506226685,0.393338218312809,Tailgating Risk
0.4516914315212627,0.4328934323294033,0.7134306991702392,-1.3604677118680486,0.31167104890102004,0.27296047301259513,-0.501134330988008,0.6632789269446314,0.35244773805071605,0.5069060639595805,0.11879468930915896,Tailgating Risk
0.052508631731992994,0.089915883917911,0.9077471852224068,-0.8631390197071251,0.3042529359092867,0.03967795493254223,1.132172006358579,0.7037342578113189,0.4295338810586479,0.03233717983344009,0.05510690623667265,Tailgating Risk
0.2644460661060385,0.2469597108003821,0.25455350619056716,-0.4911787198140236,0.9917305872694588,0.01119930351208186,-1.413168500221193,0.5362867681310955,0.07223238452415875,0.43128199353146207,0.026401686499261907,Emergency Braking
0.16768786679977055,0.1543786443125129,0.35274655188640225,1.4785770709207062,0.6282839544169385,0.470323592983336,-1.4831029443000203,0.6777696999351301,0.4067199476848099,0.5232075539546746,0.12372353597461638,Harsh Acceleration
0.6024919907095327,0.602784668193961,0.8833262080835548,0.6345644616900992,0.8374245552698674,0.330345981619337,-1.5996262905091763,0.6490058711319538,0.3717378057865293,0.361551560196873,0.7685919814583028,Harsh Acceleration
0.15706244768749078,0.1522001522787399,0.04149524358134321,-1.162473182625488,0.09195692005035912,0.031328804576590444,0.8705218391577954,0.7182573641817038,0.8366230955871901,0.3083073765755009,0.007118028100279674,Harsh Acceleration
0.4674261472446657,0.4496900076208337,0.5691555312578489,0.9572011962004089,0.304631811257711,0.07307417821477971,1.474574762213366,0.6341654050817803,0.6736246563726489,0.45893583275906535,0.4966065231975894,Lane Departure
0.3207513556795344,0.2914119862351153,0.14872536759036054,1.2577360529768755,0.553277453941049,0.8700264423483021,1.0895497765338642,0.41919833233685677,0.5290703368194375,0.28296320122246094,0.2016193460320557,Tailgating Risk
0.33788760564323383,0.3432670050834809,0.6120970786988087,-0.39008642037038316,0.6396413805083743,0.13126723535901597,0.3582565546116417,0.6080460936991156,0.5585482866645968,0.3490138323403542,0.6391432124266151,Emergency Braking
0.6115634520747225,0.600260976432563,0.5871337719676145,-1.4420128973347037,0.427273216296035,0.2443810165035329,-0.3598202422653297,0.27387647378032576,0.5211594125459985,0.5798045169901967,0.14885435528729754,Harsh Acceleration
0.7627365256587553,0.7558076864721395,0.5137296559448982,1.0998372810467631,0.6741837827975226,0.3518746980413103,0.9053059915318751,0.6613424259011214,0.5977157295904728,0.5681745897282559,0.4005163000343129,Emergency Braking
0.3570867296284317,0.35337924447391095,0.2224170995215381,1.6975441648088803,0.22461001998151398,0.347371927557199,-1.0652476478809036,0.24435869777691774,0.4281304287297545,0.3837554862169596,0.6734349509251384,Emergency Braking
0.28729273524676113,0.2989180416768256,0.6308954303973551,0.0038416390318338546,0.8492178388807333,0.7846596028264179,-1.3736917949504737,0.4991541389621862,0.30133980904843527,0.6305365745163193,0.9909995540879825,Tailgating Risk
0.545461682348939,0.5679209391122058,0.7991945348345482,-1.707440806978892,0.46314887209934663,0.25021889790019897,-1.062234245544739,0.49029348410050044,0.19433968690060954,0.515785877356242,0.13534825033119158,Tailgating Risk
0.3779474689223927,0.39137055708987084,0.0562033147107982,1.316876084312736,0.06687696311049503,0.6995518438897554,-0.6926176732581606,0.4129605476788103,0.46786925463448525,0.5090281793530576,0.83819826111974,Lane Departure
0.00885979073748605,0.037099064104985646,0.5104090307984521,1.0518646805388279,0.15638128085088937,0.8659068103747809,1.0536034362904132,0.287748466081023,0.4385771814247563,0.4122287998715511,0.05331476111274712,Lane Departure
0.5542716601155455,0.5884050208403655,0.6054163061917964,-1.5073211637652293,0.5263354165015521,0.5939257501886523,-0.9788916307144702,0.6692854026960807,0.670585271675947,0.6119076012683845,0.2717520566441006,Harsh Acceleration
0.45902759426007955,0.4574544703630468,0.7823684556691707,0.521799731612215,0.15470852613583935,0.5772354963059328,-0.17595631137646411,0.8958864972015246,0.6674295786929192,0.5742107128210339,0.16767349674430385,Lane Departure
0.16265425418433593,0.18176424659892348,0.10274638781346357,1.179313808905639,0.5140565597607911,0.43573479838782675,-1.518464795982957,0.8379738319961053,0.27218479687454056,0.14753613503577967,0.3186290054327778,Emergency Braking
0.2867167723620302,0.27605063140678804,0.5892138825502096,-1.0089381273519367,0.6779473575870774,0.2928012516107258,0.7842470064098717,0.6252637816947477,0.8804364806585848,0.19607568461919656,0.4399147734856718,Emergency Braking
0.6326251881853028,0.6297724163434888,0.6337187033010078,0.7538363557623872,0.8362984091812853,0.9902917317808764,-0.39362750709159167,0.4003183412830388,0.578667934564383,0.7394939415312525,0.3836013831819994,Lane Departure
0.2838501472051477,0.3154712489986203,0.4264597159506258,0.914932166377671,0.9279712496367809,0.8200652148874711,1.169351932174556,0.31851324711063644,0.566369880341251,0.24818252485692727,0.194916345074955,Emergency Braking
0.12037925074888611,0.13177941478076727,0.4531400142131771,1.170224683732808,0.6626783051990823,0.6614510753237761,1.6021705343366799,0.39949649568669343,0.7486229723720607,0.18232995744760916,0.5949479573375337,Tailgating Risk
0.31268347163267984,0.3578340916938377,0.3873715589228779,0.5942803191978306,0.8482833350988755,0.3368604597843355,-0.9184251599955043,0.23805107785842702,0.40155432499193067,0.5600987572207304,0.0763154727310964,Emergency Braking
0.038915559316054615,0.07521480980888134,0.5620138121947312,-0.4194731504733918,0.9868487403913997,0.4493838766734198,0.8991282338591698,0.4329082062084102,0.3509066751949881,0.20081465929751113,0.29796436538400095,Emergency Braking
0.9962363780882681,0.931293588899267,0.44391913937186483,-1.0379221709469315,0.9892756546948112,0.9985543146506657,1.461816009111054,0.7121322900944668,0.8522023769149913,0.7395046490821724,0.08713214102407128,Harsh Acceleration
0.7816043343650363,0.7619597597834142,0.6085853101852704,-1.102543904162186,0.12145185137117544,0.19628352915349892,-0.7154012032376967,0.38033576100851885,0.40237055991139986,0.7366106874754758,0.7661280163701709,Emergency Braking
0.23339096296463813,0.28299881172226543,0.4141765391247524,0.24428853781974888,0.1596530958457792,0.8149872619310494,-0.1606824573099033,0.3204025185117494,0.26347834600749714,0.2884825777433704,0.29978353088570725,Lane Departure
0.7273714188810407,0.6938326320316941,0.4102840388741906,1.6430916032461615,0.7410007491503652,0.3272422378392272,0.9957283330487059,0.6352913820390004,0.5379750863431543,0.5633352251059319,0.33008565992823613,Emergency Braking
0.3865642011123487,0.35902805385281283,0.19385590731353314,-0.962786781836792,0.14689981476960862,0.5537913194766857,-1.43611976280587,0.38000662503709204,0.291836902815528,0.3196268369863646,0.6559984640629648,Lane Departure
0.12444482657019779,0.15345049390205612,0.8266139877172358,0.3560590495533321,0.6735526596235557,0.5068808343540311,-0.4053945183779008,0.6521405793582171,0.43232260416971346,0.3525643103348248,0.34724934452854467,Lane Departure
0.9183828309747093,0.9017981548053771,0.957995372903659,-0.8034411889972136,0.17527273566260382,0.7898469258737866,1.1688997361719473,0.47113623980567865,0.4965626129974162,0.5595608861201044,0.03889346714878519,Emergency Braking
0.2058417609351858,0.23987370614273523,0.841481544759786,-0.44473194659000814,0.727051030153836,0.039098755564992475,1.1467037306317134,0.5187381088080404,0.4971760134418943,0.5844694849118459,0.7659829172044742,Harsh Acceleration
0.33785551464156627,0.36002187219578313,0.7202688026035872,-0.36767055676604943,0.2203191247391726,0.18931216287485622,-1.0542152440547254,0.6535460239016879,0.7434817341823998,0.2550108838617863,0.3292138091920784,Tailgating Risk
0.3455219533213332,0.30177093524188275,0.7517734175928756,-0.9366789276524108,0.5930354193954631,0.3404102694996251,0.009483554450282188,0.7666384634148253,0.4990287825811335,0.25254574481942044,0.5124365231624821,Tailgating Risk
0.9912212930401427,0.9837031981819127,0.8898256371933977,0.720448001905009,0.12088214932617246,0.29550823484533273,-1.0097102384362622,0.2681744349910429,0.402262904923587,0.8374206826291131,0.5625905699023013,Harsh Acceleration
0.9691695438507115,0.9326568321927005,0.9267743581235999,-0.4810034065487328,0.8929567217755374,0.2873517023008257,0.5223589930561515,0.6742251490327228,0.4014096559062243,0.8370969239157322,0.13871512531879202,Lane Departure
0.9829025567901781,0.9403524308739593,0.335641847563098,-0.12540172842678934,0.26409717641455377,0.30669630232208406,0.6588098183317039,0.2785662177854471,0.6483792921148539,0.5432608800423961,0.6766661240283056,Harsh Acceleration
0.5998235078379588,0.5827440754049937,0.6195548151762175,-1.524401967596137,0.3843049729102581,0.6542667388930078,-0.9017159569787591,0.49441641238619805,0.5654143360154947,0.8106376303153122,0.14050608443083845,Lane Departure
