timestamp,road_type,weather,speed,gps_speed,acceleration,yaw_rate,distance_to_vehicle,braking_force,steering_angle,event_type,severity,acceleration_var,steering_smoothness,speed_fluctuation,braking_before_event,cumulative_distance,jerk,road_condition,time_since_last_event
2025-03-11 08:00:25,urban,clear,89.7905429945114,90.83343884776983,1.1836460782556852,0.3663378969585519,20.531476372529855,0.5566935655500531,14.788335606945344,None,,2.1551737780526135,3.6809190922515462,-4.77300667115621,0.10777784952995517,0.5531588754263932,-1.451596024134419,urban_clear,1.0
2025-03-11 08:00:26,urban,clear,60.904001061711526,62.05053441826399,-2.695004014719908,-0.08993755152142946,33.6261314169962,0.4676412942038358,12.125092723393637,None,,2.1723391727792394,4.351363652553748,-28.886541932799872,0.5566935655500531,0.5700766534990909,-3.878650092975593,urban_clear,1.0
2025-03-11 08:00:27,suburban,rain,31.718927941835325,29.398914441594208,-1.2420687764243614,-0.3759565007656357,16.098951891275387,0.6834139970419953,0.624746953304337,None,,2.2097887513517587,5.8705117813791174,-29.1850731198762,0.4676412942038358,0.5788874668162673,1.4529352382955465,suburban_rain,1.0
2025-03-11 08:00:28,suburban,rain,92.08121225815795,91.88767155388106,-2.6987042104751584,-0.4897389715955046,15.526777669425135,0.6030176605383345,5.338418875998415,None,,2.389944159975046,7.709021163758784,60.36228431632262,0.6834139970419953,0.6044655813324223,-1.456635434050797,suburban_rain,1.0
2025-03-11 08:00:29,suburban,rain,115.09453745035502,117.50318997656912,1.980100022248716,0.22194960347452486,17.87908408795374,0.12432180117933078,0.9576697972793746,None,,2.179426548508861,6.766852791384221,23.013325192197073,0.6030176605383345,0.6364362861797432,4.678804232723874,suburban_rain,1.0
2025-03-11 08:00:30,highway,wet,86.89081097240862,85.14434135072266,2.4377784114429653,0.21450109256785022,31.6638070004097,0.6600776449617957,-1.9558340428661325,Emergency Braking,Critical,2.498426043044132,3.4180188614219262,-28.203726477946404,0.12432180117933078,0.6605726225609678,0.4576783891942493,highway_wet,1.0
2025-03-11 08:00:31,suburban,rain,69.17634517688707,70.8342763958496,-2.326322364965554,-0.08221632868677231,27.16836277739752,0.6088723039560376,3.0689306861488896,Emergency Braking,Critical,2.4195637027188703,1.6067864539729768,-17.714465795521548,0.6600776449617957,0.679788273998992,-4.764100776408519,suburban_rain,1.0
2025-03-11 08:00:32,highway,clear,77.26385047004655,76.60169052744469,-0.3582597239478231,-0.3736919996876764,42.87361789860984,0.5312236379738056,-3.4050232402328797,Emergency Braking,Critical,2.371723392554206,0.8008324152655334,8.08750529315948,0.6088723039560376,0.701250454685116,1.9680626410177309,highway_clear,1.0
2025-03-11 08:00:33,highway,clear,47.96659268939258,50.29390073546578,2.5912996910185555,-0.12836618742725214,36.40695414859908,0.40240626657322676,-6.594349327768178,Tailgating Risk,Moderate,2.1434839264067116,-1.5857212254877853,-29.297257780653972,0.5312236379738056,0.7145745082099473,2.9495594149663784,highway_clear,1.0
2025-03-11 08:00:34,suburban,fog,97.54897473783637,101.04396862161475,-2.128729879711977,0.08988245091703084,35.006984238034875,0.9549209940531643,6.170217084050542,None,,2.383269988030563,-0.543211768133552,49.5823820484438,0.40240626657322676,0.7416714456371241,-4.720029570730532,suburban_fog,1.0
2025-03-11 08:00:35,highway,rain,97.1777847008864,93.16210490155751,-1.2485784560621107,0.20394294180684103,11.959252790207612,0.8494395613111159,11.159202386420889,None,,1.996020974201566,2.0797955177238525,-0.37119003694996877,0.9549209940531643,0.7686652747207037,0.8801514236498662,highway_rain,1.0
2025-03-11 08:00:36,suburban,wet,43.09655703486825,40.420286854650286,-1.1743520989640648,-0.4217601075657238,7.485250937548359,0.5850849749199203,-6.359270818480543,None,,1.8191705429893794,0.19415521679796582,-54.08122766601816,0.8494395613111159,0.7806365405637227,0.07422635709804593,suburban_wet,1.0
2025-03-11 08:00:37,suburban,wet,109.01805442496932,108.1410351975098,-2.8196501267880087,0.056307470614679,27.949948905167222,0.006377825267616433,6.206748532166616,Harsh Acceleration,Moderate,2.0955370466658803,2.116509571277865,65.92149739010108,0.5850849749199203,0.8109193334595475,-1.645298027823944,suburban_wet,1.0
2025-03-11 08:00:38,urban,wet,54.227076552597474,57.15792539428604,-2.782360591860056,-0.22387592155186242,8.223874941719128,0.43212324216977316,-1.9794298892624795,None,,0.7971969073686115,3.039493458979005,-54.79097787237185,0.006377825267616433,0.8259824102797134,0.03728953492795295,urban_wet,1.0
2025-03-11 08:00:39,suburban,fog,118.40304548429533,119.46797759363122,2.7167569624974774,0.11726628713364262,21.380806216685137,0.700339728550099,-5.937448884462583,None,,2.2569566107320895,0.6179602652763798,64.17596893169787,0.43212324216977316,0.8588721451364622,5.499117554357533,suburban_fog,1.0
2025-03-11 08:00:40,urban,clear,64.46127126335212,61.971768065409826,0.42655565391752415,0.14814012286476086,6.175055676271487,0.1172942347694923,3.6333293562956195,None,,2.344886325563385,-0.8872143407486741,-53.941774220943216,0.700339728550099,0.8767780538207266,-2.2902013085799533,urban_clear,1.0
2025-03-11 08:00:41,suburban,wet,46.009565286104966,47.36740593698996,-1.1601100714282928,0.4106037017747185,12.956403948343302,0.40654961657174227,13.182433867324608,Harsh Acceleration,Moderate,2.34421502203172,3.021126596412356,-18.45170597724715,0.1172942347694923,0.8895584886224224,-1.586665725345817,suburban_wet,1.0
2025-03-11 08:00:42,suburban,clear,61.65481002110871,59.82734055590513,-0.7279520357604929,-0.08962162461104006,9.96655409101523,0.19172522395263814,-4.449255560197381,Harsh Acceleration,Moderate,2.0441138107749888,0.8899257779395569,15.645244735003743,0.40654961657174227,0.906684824739397,0.43215803566779987,suburban_clear,1.0
2025-03-11 08:00:43,urban,fog,69.61622958274738,71.3572934511781,1.2890575730701452,0.03759066013531753,41.04432517891436,0.33814298714881774,7.784379065391624,Emergency Braking,Critical,1.5656832667023133,2.842687568870377,7.961419561638671,0.19172522395263814,0.9260226662901602,2.017009608830638,urban_fog,1.0
2025-03-11 08:00:44,urban,rain,36.237699573446534,37.31562956815451,-0.8008967786722778,-0.2317848772394907,20.575676865476915,0.02666920401982309,-5.559057525682088,None,,1.0211934185713547,2.9183658406264765,-33.378530009300846,0.33814298714881774,0.9360886939494508,-2.0899543517424233,urban_rain,1.0
2025-03-11 08:00:45,suburban,rain,82.03965431009605,80.20343068124639,-1.6334375814402704,-0.2134429758548726,8.548093322239849,0.12673238226489936,9.116051435448242,None,,1.1187899695636163,4.014910256457001,45.80195473664952,0.02666920401982309,0.9588774868133664,-0.8325408027679926,suburban_rain,1.0
2025-03-11 08:00:46,highway,rain,83.78691958820103,83.65501072115724,-2.3889759504012034,-0.4539662184386375,16.946609204285565,0.4547568501392605,7.799541731827074,None,,1.3761418678189563,2.9383318293574936,1.747265278104976,0.12673238226489936,0.9821516311434222,-0.755538368960933,highway_rain,1.0
2025-03-11 08:00:47,urban,wet,96.5037409814525,98.953108504631,1.373598070308223,-0.21393105770149368,35.72636387314592,0.8981899210357803,7.968983148752777,None,,1.70525038055014,5.421979571147526,12.716821393251465,0.4547568501392605,1.0089582258604923,3.762574020709426,urban_wet,1.0
2025-03-11 08:00:48,highway,rain,32.625290306166896,28.84121569184039,-1.9166098999486516,-0.4361713104093421,38.553587247756,0.4905816216008606,14.931242040057205,None,,1.4847089427812332,6.851352166080642,-63.8784506752856,0.8981899210357803,1.0180208065010943,-3.2902079702568745,highway_rain,1.0
2025-03-11 08:00:49,highway,wet,78.71143929904471,79.31365691328214,-2.5821103804422147,0.46391579058582966,10.39393084322846,0.4530774687078841,-10.784472845807567,None,,1.6113139181862823,5.806269102055546,46.08614899287782,0.4905816216008606,1.0398850951952734,-0.6655004804935631,highway_wet,1.0
2025-03-11 08:00:50,highway,fog,34.761668994359795,32.54787035059251,-0.4382733270211381,0.12426323537610451,40.035489797027004,0.7875693929714891,-3.3348230063191577,None,,1.661370181495092,3.3160942137020664,-43.94977030468492,0.4530774687078841,1.0495411143603732,2.143837053421077,highway_fog,1.0
2025-03-11 08:00:51,urban,fog,93.10297979699881,93.07060457850119,-2.7625742291318773,-0.32685143881370593,21.675162119768512,0.26783007693595573,3.9243649997524663,Emergency Braking,Critical,1.7354956329604614,2.541058867287145,58.341310802639015,0.7875693929714891,1.0754030531928729,-2.324300902110739,urban_fog,1.0
2025-03-11 08:00:52,highway,wet,35.0155187130886,35.931043186803166,2.7899883500573206,-0.3832336401796649,35.57222010207515,0.09506874922485609,2.714264173306308,Lane Departure,Moderate,2.298250870370771,1.490115072197851,-58.087461083910206,0.26783007693595573,1.085129586168731,5.552562579189198,highway_wet,1.0
2025-03-11 08:00:53,urban,clear,112.05550635074694,116.08184429860361,0.7637578054490386,-0.1298773795224566,35.21785051836248,0.20957262033667912,8.418992538186412,None,,2.3379840591458287,0.1876651718236925,77.03998763765833,0.09506874922485609,1.116256115710605,-2.026230544608282,urban_clear,1.0
2025-03-11 08:00:54,highway,rain,93.18743101960469,93.13483545792865,-2.083819137320635,-0.19235267538115863,40.71167244849377,0.7913008369492824,-13.5927125476237,Tailgating Risk,Moderate,2.2323947833433264,-0.37398276853953405,-18.86807533114225,0.20957262033667912,1.1421415132160508,-2.8475769427696735,highway_rain,1.0
2025-03-11 08:00:55,suburban,rain,75.66507885766414,78.59613017610799,-1.965275481309235,-0.220745219085547,36.37322511390708,0.6770479250936182,6.151535063228439,None,,2.349519908995236,1.5232888453699853,-17.522352161940546,0.7913008369492824,1.163159590676513,0.11854365601139993,suburban_rain,1.0
2025-03-11 08:00:56,suburban,rain,69.73535309530574,68.05435672180774,0.4189708816370723,-0.03180395506897882,6.749076050262509,0.09153318225403584,7.131718698670191,None,,2.046114658688991,2.16475958515353,-5.929725762358402,0.6770479250936182,1.1825305220918758,2.3842463629463073,suburban_rain,1.0
2025-03-11 08:00:57,urban,wet,41.76053673719361,40.770496611226655,-0.8606054559732383,0.41287384297646346,28.376649990029673,0.6670931602834497,-13.166966521459555,None,,1.3158695894464496,-1.0114865537996423,-27.97481635811213,0.09153318225403584,1.1941306711855406,-1.2795763376103106,urban_wet,1.0
2025-03-11 08:00:58,suburban,fog,56.18994506081968,57.364062252517044,1.645600465126282,0.0680502544030297,12.478152806193732,0.9315514848843751,1.1604707169559125,Tailgating Risk,Moderate,1.5976418294033896,-2.463190918045742,14.42940832362607,0.6670931602834497,1.2097389892579906,2.5062059210995207,suburban_fog,1.0
2025-03-11 08:00:59,suburban,rain,108.20631945188066,108.60984154869459,0.2748389137134999,0.021231504586619154,48.64840418717106,0.04495495600135613,-7.650218865327615,None,,1.3706469862242618,-1.274692181586525,52.01637439106098,0.9315514848843751,1.2397963002168464,-1.3707615514127822,suburban_rain,1.0
2025-03-11 08:01:00,highway,fog,111.40075304062445,110.74391527696984,-0.39999674685035225,0.306548435161058,16.512554232999403,0.6164180959178356,9.048817841139897,Harsh Acceleration,Moderate,0.9522273497260318,-0.6952356260042336,3.1944335887437916,0.04495495600135613,1.270740953839242,-0.6748356605638521,highway_fog,1.0
2025-03-11 08:01:01,urban,rain,30.067293753347794,29.356264861972424,2.7778814883916296,-0.49597538840311084,23.904830807115044,0.379164569782912,-13.511591814187367,None,,1.503098475490058,-4.823897728575746,-81.33345928727665,0.6164180959178356,1.2790929798818387,3.177878235241982,urban_rain,1.0
2025-03-11 08:01:02,highway,rain,83.47227523297961,86.13886434481661,-0.655625662741866,-0.3026143308447665,13.851596829804684,0.5010314590135054,-10.615075581121042,Lane Departure,Moderate,1.452252980659976,-4.313519540508042,53.404981479631815,0.379164569782912,1.3022797230021108,-3.4335071511334956,highway_rain,1.0
2025-03-11 08:01:03,highway,wet,94.73705481226023,94.16017047020507,-0.5963344572159388,-0.0038140656111639304,11.056511021808346,0.5281788159786877,-11.86638686130382,None,,1.4444022541934245,-6.91889105615999,11.264779579280614,0.5010314590135054,1.328595571561072,0.05929120552592715,highway_wet,1.0
2025-03-11 08:01:04,highway,clear,85.68722842118457,83.64552977975238,0.9946345263647343,0.20530906052206666,32.04183202716696,0.7710460974673539,-13.043468836452469,Emergency Braking,Critical,1.479191195940871,-7.99754105038496,-9.049826391075655,0.5281788159786877,1.3523975794558454,1.590968983580673,highway_clear,1.0
2025-03-11 08:01:05,highway,wet,37.35117883797186,35.64142758945641,1.8568715047330093,-0.014971805060361665,27.193084193368428,0.5570125197729389,3.0022098905211294,Tailgating Risk,Moderate,1.508888734843455,-9.206862640508714,-48.33604958321271,0.7710460974673539,1.3627729069108376,0.8622369783682751,highway_wet,1.0
2025-03-11 08:01:06,highway,rain,49.5952408919012,50.93504316326443,0.7572899451512716,-0.33628401869912283,21.85968803463686,0.5930856281251098,11.056407676846064,Harsh Acceleration,Moderate,1.0822756616225606,-4.293262742302028,12.24406205392934,0.5570125197729389,1.3765493627141436,-1.0995815595817378,highway_rain,1.0
2025-03-11 08:01:07,highway,rain,52.53062406432474,57.04366896674965,1.1916613323265708,0.4299828176615764,8.843855996818638,0.3329118437718095,0.32919373993613443,Lane Departure,Moderate,0.9015957260759868,-2.104408878090592,2.935383172423542,0.5930856281251098,1.3911412027320116,0.4343713871752992,highway_rain,1.0
2025-03-11 08:01:08,highway,clear,104.85521681745807,103.8072514508621,-0.7624105886003332,-0.17133486889455474,38.11817141008556,0.12594529778427543,-8.6825543425745,None,,0.9683646086553758,-1.467642374344728,52.32459275313333,0.3329118437718095,1.4202676518479722,-1.954071920926904,highway_clear,1.0
2025-03-11 08:01:09,urban,fog,71.68794926780284,75.98520031851636,-0.12301898113044185,0.28821568139450404,5.26353340542885,0.6827323334218323,-4.68611194524085,None,,1.0406945816745812,0.20382900389759567,-33.167267549655236,0.12594529778427543,1.4401809710890285,0.6393916074698913,urban_fog,1.0
2025-03-11 08:01:10,suburban,fog,73.81453907471132,73.79285753959167,-1.8177894811922202,0.39141333459761274,25.594771474819325,0.00048214047845163144,-4.189013337898377,Lane Departure,Moderate,1.2021359106231848,-1.2344156417863057,2.126589806908484,0.6827323334218323,1.4606850097208928,-1.6947705000617783,suburban_fog,1.0
2025-03-11 08:01:11,highway,rain,114.14037418990577,113.5807497299465,1.081478944191141,-0.15355062231133354,33.46573913579004,0.3287171694903692,-1.4509380700711216,None,,1.2701793240044588,-3.7358847911697426,40.32583511519445,0.00048214047845163144,1.4923906692180888,2.899268425383361,highway_rain,1.0
2025-03-11 08:01:12,highway,fog,87.3377299969244,85.51717585366089,-1.6712883574397432,0.34531178133010465,24.381987602420608,0.21804395442465996,-2.383849021502323,Emergency Braking,Critical,1.1931844325726546,-4.278493343457434,-26.802644192981376,0.3287171694903692,1.5166511497727901,-2.7527673016308842,highway_fog,1.0
2025-03-11 08:01:13,highway,rain,110.88009313973974,110.48406553924144,-2.992459227637133,0.21077368316679745,10.679404276003737,0.3885334407561275,5.1345375717262876,None,,1.5918723126846204,-1.5150749605972762,23.542363142815347,0.21804395442465996,1.54745117564494,-1.3211708701973897,highway_rain,1.0
2025-03-11 08:01:14,highway,clear,71.08579698073797,69.57351570043389,2.602572718840507,0.4042808366620061,40.02124487832658,0.3112680270638256,-4.802634868904699,None,,2.314636696548385,-1.538379545330046,-39.794296159001775,0.3885334407561275,1.5671972303618118,5.59503194647764,highway_clear,1.0
2025-03-11 08:01:15,highway,clear,43.44926326664648,41.77650161862512,-1.1639085527126771,-0.24868929827702235,19.577477853662977,0.7042170797522591,4.888961784356582,None,,2.2431380673402166,0.27721547912094574,-27.636533714091485,0.3112680270638256,1.5792664701581025,-3.766481271553184,highway_clear,1.0
2025-03-11 08:01:16,highway,rain,113.69420346666772,110.3901029314564,-1.8202077452039862,0.4312776061382757,11.063999803186988,0.2602060505864364,1.4032035298519407,None,,2.127101815158321,0.8480437991055583,70.24494020002123,0.7042170797522591,1.6108481933432879,-0.6562991924913091,highway_rain,1.0
2025-03-11 08:01:17,suburban,clear,71.28346041007845,74.81569377937767,-1.3911196142053446,-0.4346935233300697,29.76196166358817,0.5607503455874625,-13.544734588470194,None,,2.108907998494738,-1.384133314288016,-42.41074305658927,0.2602060505864364,1.6306491545683097,0.4290881309986416,suburban_clear,1.0
2025-03-11 08:01:18,suburban,wet,46.346827969093965,48.47559985216192,-1.0173138142881146,0.2936712853056489,5.8627200903806855,0.4557704300579364,12.590162526493819,None,,1.7926635872944765,0.10699167666549023,-24.936632440984482,0.5607503455874625,1.6435232734486136,0.37380579991722995,suburban_wet,1.0
2025-03-11 08:01:19,highway,wet,57.215616627353,57.75881736259799,-0.15272144131095788,-0.06433497929836729,19.5828660835225,0.8010575053355227,-9.66127819275738,None,,0.6146742849816706,-0.8647369881050457,10.868788658259035,0.4557704300579364,1.659416500289545,0.8645923729771567,highway_wet,1.0
2025-03-11 08:01:20,suburban,clear,34.5722330720048,34.28420114863664,-2.5838899738884202,-0.32211003314703934,38.778906631703045,0.4280924878621658,-1.4541343218244196,Emergency Braking,Critical,0.9055605893366904,-2.133356209341246,-22.6433835553482,0.8010575053355227,1.669019898365102,-2.4311685325774626,suburban_clear,1.0
2025-03-11 08:01:21,urban,rain,72.14705323107466,72.13589263554107,-2.6839610627672945,-0.4205970448973204,46.07200982138785,0.8638760779315631,13.427916036851009,None,,1.0741197213694194,0.2715862920585678,37.574820159069866,0.4280924878621658,1.6890607464848448,-0.10007108887887428,urban_rain,1.0
2025-03-11 08:01:22,highway,rain,106.78153547192129,105.22771761413654,-1.2425354067715644,-0.11045248610106195,31.62773567482196,0.0001457676072530445,-7.58000395694376,Tailgating Risk,Moderate,1.0821857928627119,1.4645324183638544,34.63448224084662,0.8638760779315631,1.718722284115934,1.4414256559957301,highway_rain,1.0
2025-03-11 08:01:23,urban,clear,114.02224104060204,111.75453804063291,-1.225403212817425,-0.11067607827347903,14.792521342877684,0.6048363552056498,-14.335063543804182,None,,1.061042415040584,-3.9205127956957453,7.240705568680752,0.0001457676072530445,1.7503951288494346,0.01713219395413934,urban_clear,1.0
2025-03-11 08:01:24,urban,fog,113.93419867532793,115.36902690178975,-2.29412263311459,-0.2700426156930146,14.900006782136591,0.009806993534163921,-0.2985052521776399,Emergency Braking,Critical,0.7191683050574443,-2.0479582075797973,-0.0880423652741058,0.6048363552056498,1.782043517370359,-1.0687194202971648,urban_fog,1.0
2025-03-11 08:01:25,highway,wet,41.270702306587204,40.746256916402686,-0.5712504340767945,-0.28448460164715716,32.174224889557884,0.7139343233434745,-8.282064118793604,None,,0.8635895297519547,-3.4135441669736344,-72.66349636874074,0.009806993534163921,1.7935076013444111,1.7228721990377953,highway_wet,1.0
2025-03-11 08:01:26,suburban,fog,64.38484942599513,65.03632085205291,-1.2958279907833063,-0.10048570195318396,23.304276807742838,0.23492240182820834,2.460825696138911,None,,0.6174351370859681,-5.606962235116054,23.114147119407924,0.7139343233434745,1.8113922817405208,-0.7245775567065118,suburban_fog,1.0
2025-03-11 08:01:27,urban,rain,32.540588368563576,29.215710441317203,-2.8436666832295794,-0.08988611679484271,12.97689344491566,0.37998125177312936,9.513243380303129,None,,0.9095434486418987,-2.1883127676666767,-31.844261057431552,0.23492240182820834,1.8204313340651217,-1.547838692446273,urban_rain,1.0
2025-03-11 08:01:28,highway,rain,106.96488104743256,106.33402344348322,2.3143246825266646,-0.05763520083680773,40.43286678531742,0.3804375142735038,0.3365974693382934,None,,2.01933132498727,0.7460194349618183,74.42429267886898,0.37998125177312936,1.8501438010227418,5.157991365756244,highway_rain,1.0
2025-03-11 08:01:29,urban,fog,62.28801858191464,59.98129897303975,2.3161141082615426,0.368759386727768,14.010936642555375,0.8464224183598916,4.3508803465022305,Emergency Braking,Critical,2.2809609226793515,1.6758965546977926,-44.676862465517914,0.3804375142735038,1.867446028406607,0.0017894257348780584,urban_fog,1.0
2025-03-11 08:01:30,urban,clear,86.80053251030112,87.768644014991,-1.7449064825191558,0.11125450642275747,19.473837559177934,0.10209276089295427,4.984571874822235,Lane Departure,Moderate,2.4091652078803527,4.32922375342096,24.512513928386483,0.8464224183598916,1.8915572874372462,-4.061020590780698,urban_clear,1.0
